,date,home,homeID,hscore,road,roadID,rscore,lineavg
3005,2/14/2018,Denver,1176,94.0,Nebraska Omaha,1303,78.0,4.84
3006,2/14/2018,Drake,1179,90.0,Indiana St.,1232,76.0,3.39
3007,2/14/2018,Duke,1181,74.0,Virginia Tech,1439,52.0,10.62
3008,2/14/2018,Florida,1196,69.0,Georgia,1208,72.0,10.17
3009,2/14/2018,Florida St.,1199,81.0,Clemson,1155,79.0,2.37
3010,2/14/2018,Fordham,1200,55.0,St. Joseph's PA,1386,71.0,-3.12
3011,2/14/2018,George Mason,1206,85.0,Dayton,1173,67.0,-3.28
3012,2/14/2018,IPFW,1236,90.0,Western Illinois,1442,74.0,10.39
3013,2/14/2018,Indiana,1231,78.0,Illinois,1228,68.0,7.44
3014,2/14/2018,Loyola-Chicago,1260,80.0,Valparaiso,1434,71.0,11.39
3015,2/14/2018,Massachusetts,1269,72.0,George Washington,1203,83.0,4.47
3016,2/14/2018,Michigan,1276,74.0,Iowa,1234,59.0,11.32
3017,2/14/2018,New Mexico,1307,78.0,Utah St.,1429,63.0,3.18
3018,2/14/2018,Oklahoma St.,1329,72.0,Kansas St.,1243,82.0,3.42
3019,2/14/2018,Oral Roberts,1331,67.0,South Dakota,1377,85.0,-9.98
3020,2/14/2018,Providence,1344,76.0,Villanova,1437,71.0,-10.56
3021,2/14/2018,SMU,1374,67.0,Memphis,1272,70.0,10.98
3022,2/14/2018,San Diego St.,1361,87.0,Wyoming,1461,77.0,7.05
3023,2/14/2018,San Jose St.,1363,57.0,Fresno St.,1201,77.0,-13.66
3024,2/14/2018,Southern Illinois,1356,81.0,SW Missouri St.,1283,80.0,2.26
3025,2/14/2018,Syracuse,1393,70.0,North Carolina St.,1301,74.0,5.45
3026,2/14/2018,Tulane,1408,80.0,East Carolina,1187,82.0,10.73
3027,2/14/2018,UNLV,1424,81.0,Air Force,1102,73.0,16.5
3028,2/14/2018,VA Commonwealth,1433,63.0,Davidson,1172,74.0,-1.27
3029,2/14/2018,Vanderbilt,1435,81.0,Mississippi St.,1280,80.0,0.34
3030,2/14/2018,Wake Forest,1448,79.0,Georgia Tech,1210,62.0,5.3
3031,2/14/2018,Xavier,1462,102.0,Seton Hall,1371,90.0,8.55
3032,2/14/2018,Youngstown St.,1464,75.0,Oakland,1324,73.0,-9.05
3033,2/15/2018,Appalachian St.,1111,66.0,South Alabama,1375,77.0,4.2
3034,2/15/2018,Arizona St.,1113,70.0,Arizona,1112,77.0,1.36
3035,2/15/2018,Austin Peay,1122,80.0,Tennessee Tech,1399,86.0,6.55
3036,2/15/2018,Belmont,1125,84.0,Eastern Kentucky,1184,73.0,18.22
3037,2/15/2018,CS Sacramento,1170,64.0,Idaho St.,1226,67.0,2.14
3038,2/15/2018,Cal Poly SLO,1142,84.0,UC Davis,1413,92.0,-5.7
3039,2/15/2018,Citadel,1154,66.0,NC Greensboro,1422,82.0,-12.26
3040,2/15/2018,Coastal Carolina,1157,65.0,Troy St.,1407,66.0,1.0
3041,2/15/2018,Connecticut,1163,71.0,Tulsa,1409,73.0,0.85
3042,2/15/2018,Eastern Washington,1186,74.0,Montana,1285,65.0,-3.08
3043,2/15/2018,Fairfield,1193,83.0,Marist,1265,79.0,10.41
3044,2/15/2018,Furman,1202,75.0,Chattanooga,1151,56.0,15.47
3045,2/15/2018,Gonzaga,1211,76.0,Loyola Marymount,1258,46.0,26.22
3046,2/15/2018,Hofstra,1220,90.0,William & Mary,1456,84.0,4.09
3047,2/15/2018,Houston,1222,67.0,Cincinnati,1153,62.0,-4.3
3048,2/15/2018,Idaho,1225,88.0,Montana St.,1286,78.0,11.86
3049,2/15/2018,James Madison,1241,78.0,Charleston,1158,81.0,-3.82
3050,2/15/2018,Long Beach St.,1253,70.0,UC Santa Barbara,1364,80.0,-3.3
3051,2/15/2018,Louisiana Tech,1256,73.0,UAB,1412,60.0,2.4
3052,2/15/2018,Louisiana-Lafayette,1418,73.0,Texas St.,1402,63.0,14.67
3053,2/15/2018,Louisiana-Monroe,1419,84.0,Texas Arlington,1426,71.0,-3.48
3054,2/15/2018,Mercer,1273,82.0,VMI,1440,58.0,17.68
3055,2/15/2018,Murray St.,1293,68.0,Jacksonville St.,1240,60.0,10.83
3056,2/15/2018,NC Charlotte,1150,86.0,UTEP,1431,87.0,-0.29
3057,2/15/2018,NC Wilmington,1423,87.0,Elon,1189,63.0,0.79
3058,2/15/2018,North Dakota,1315,61.0,Southern Utah,1381,57.0,4.13
3059,2/15/2018,North Texas,1317,94.0,Western Kentucky,1443,102.0,-5.36
3060,2/15/2018,Northeastern,1318,75.0,Drexel,1180,69.0,12.55
3061,2/15/2018,Northern Colorado,1294,95.0,Northern Arizona,1319,60.0,17.69
3062,2/15/2018,Old Dominion,1330,100.0,Texas San Antonio,1427,62.0,10.93
3063,2/15/2018,Penn St.,1336,79.0,Ohio St.,1326,56.0,-0.74
3064,2/15/2018,Pepperdine,1337,70.0,BYU,1140,75.0,-14.13
3065,2/15/2018,Portland,1339,72.0,Santa Clara,1365,81.0,3.66
3066,2/15/2018,Portland St.,1340,86.0,Weber St.,1451,95.0,2.14
3067,2/15/2018,Quinnipiac,1346,71.0,Manhattan,1264,70.0,-2.21
3068,2/15/2018,Radford,1347,72.0,Campbell,1144,53.0,3.71
3069,2/15/2018,Rice,1349,80.0,Marshall,1267,93.0,-8.16
3070,2/15/2018,Rider,1351,97.0,Siena,1373,71.0,13.03
3071,2/15/2018,SE Missouri St.,1369,80.0,Eastern Illinois,1183,73.0,3.88
3072,2/15/2018,San Diego,1360,55.0,Pacific,1334,67.0,4.35
3073,2/15/2018,San Francisco,1362,70.0,St. Mary's,1388,63.0,-9.83
3074,2/15/2018,Southern Miss,1379,62.0,Middle Tenn St.,1292,72.0,-9.69
3075,2/15/2018,Tennessee St.,1398,83.0,Morehead St.,1287,74.0,10.4
3076,2/15/2018,Tennessee-Martin,1404,69.0,SIU Edwardsville,1188,70.0,5.05
3077,2/15/2018,Towson,1406,67.0,Delaware,1174,65.0,12.08
3078,2/15/2018,UC Irvine,1414,61.0,Hawaii,1218,62.0,8.44
3079,2/15/2018,UCLA,1417,75.0,Oregon St.,1333,68.0,9.23
3080,2/15/2018,USC,1425,72.0,Oregon,1332,70.0,4.12
3081,2/15/2018,Washington,1449,58.0,Utah,1428,70.0,-0.39
3082,2/15/2018,Washington St.,1450,73.0,Colorado,1160,69.0,-4.47
3083,2/15/2018,Western Carolina,1441,69.0,Wofford,1459,84.0,-3.6
3084,2/15/2018,Wichita St.,1455,93.0,Temple,1396,86.0,12.02
3085,2/15/2018,Wisconsin,1458,57.0,Purdue,1345,53.0,-11.29
3086,2/16/2018,Buffalo,1138,95.0,Bowling Green,1132,82.0,13.07
3087,2/16/2018,Cleveland St.,1156,66.0,Oakland,1324,82.0,-6.53
3088,2/16/2018,Columbia,1162,62.0,Pennsylvania,1335,74.0,-3.47
3089,2/16/2018,Cornell,1165,107.0,Princeton,1343,101.0,-3.1
3090,2/16/2018,Dartmouth,1171,65.0,Yale,1463,77.0,-2.73
3091,2/16/2018,Georgia Southern,1204,85.0,Georgia St.,1209,80.0,0.73
3092,2/16/2018,Harvard,1217,65.0,Brown,1135,58.0,9.26
3093,2/16/2018,Iona,1233,84.0,Niagara,1310,85.0,6.8
3094,2/16/2018,Monmouth,1284,60.0,Canisius,1145,78.0,0.37
3095,2/16/2018,St. Bonaventure,1382,77.0,Rhode Island,1348,74.0,-1.06
3096,2/16/2018,Wisconsin-Green Bay,1453,75.0,Illinois-Chicago,1227,83.0,-0.93
3097,2/16/2018,Wisconsin-Milwaukee,1454,71.0,IUPUI,1237,76.0,9.35
3098,2/16/2018,Wright St.,1460,69.0,Northern Kentucky,1297,67.0,-0.93
3099,2/16/2018,Youngstown St.,1464,84.0,Detroit,1178,94.0,2.95
3100,2/17/2018,Appalachian St.,1111,65.0,Troy St.,1407,54.0,0.15
3101,2/17/2018,Arkansas,1116,94.0,Texas A&M,1401,75.0,2.41
3102,2/17/2018,Arkansas St.,1117,78.0,Arkansas-Little Rock,1114,82.0,5.62
3103,2/17/2018,Austin Peay,1122,60.0,Jacksonville St.,1240,57.0,0.62
3104,2/17/2018,Ball St.,1123,99.0,Toledo,1405,71.0,-0.06
3105,2/17/2018,Baylor,1124,59.0,Texas Tech,1403,57.0,-0.89
3106,2/17/2018,Belmont,1125,108.0,Morehead St.,1287,65.0,17.38
3107,2/17/2018,Boise St.,1129,76.0,Air Force,1102,52.0,17.07
3108,2/17/2018,Boston,1131,48.0,Navy,1298,62.0,-0.64
3109,2/17/2018,Boston College,1130,67.0,Notre Dame,1323,84.0,-0.41
3110,2/17/2018,Buffalo,1138,,Bowling Green,1132,,13.48
3111,2/17/2018,Butler,1139,69.0,Providence,1344,54.0,7.31
3112,2/17/2018,CS Sacramento,1170,73.0,Weber St.,1451,83.0,-7.8
3113,2/17/2018,Cal Poly SLO,1142,58.0,UC Irvine,1414,75.0,-6.13
3114,2/17/2018,Cal Riverside,1415,69.0,Hawaii,1218,74.0,-2.16
3115,2/17/2018,Cal St. Fullerton,1168,88.0,CS Northridge,1169,70.0,13.77
3116,2/17/2018,Central Florida,1416,52.0,SMU,1374,37.0,0.34
3117,2/17/2018,Central Michigan,1141,67.0,Eastern Michigan,1185,72.0,3.38
3118,2/17/2018,Chattanooga,1151,64.0,Wofford,1459,74.0,-4.87
3119,2/17/2018,Citadel,1154,71.0,VMI,1440,75.0,6.61
3120,2/17/2018,Coastal Carolina,1157,72.0,South Alabama,1375,70.0,3.2
3121,2/17/2018,Columbia,1162,85.0,Princeton,1343,60.0,-0.42
3122,2/17/2018,Cornell,1165,71.0,Pennsylvania,1335,79.0,-6.22
3123,2/17/2018,Creighton,1166,86.0,Marquette,1266,90.0,7.71
3124,2/17/2018,Dartmouth,1171,66.0,Brown,1135,63.0,1.38
3125,2/17/2018,Davidson,1172,83.0,Massachusetts,1269,78.0,15.09
3126,2/17/2018,Dayton,1173,80.0,Fordham,1200,70.0,11.28
3127,2/17/2018,Delaware,1174,72.0,Elon,1189,57.0,0.06
3128,2/17/2018,Eastern Washington,1186,84.0,Montana St.,1286,79.0,9.92
3129,2/17/2018,Fairfield,1193,102.0,Quinnipiac,1346,98.0,6.97
3130,2/17/2018,Florida Atlantic,1194,77.0,Florida International,1198,72.0,2.17
3131,2/17/2018,Fresno St.,1201,86.0,Colorado St.,1161,65.0,14.36
3132,2/17/2018,George Washington,1203,80.0,VA Commonwealth,1433,56.0,-2.27
3133,2/17/2018,Georgia,1208,73.0,Tennessee,1397,62.0,-3.51
3134,2/17/2018,Georgia Tech,1210,56.0,Virginia Tech,1439,76.0,-4.14
3135,2/17/2018,Gonzaga,1211,81.0,Pepperdine,1337,67.0,30.59
3136,2/17/2018,Harvard,1217,64.0,Yale,1463,49.0,4.46
3137,2/17/2018,Hofstra,1220,88.0,Drexel,1180,76.0,9.18
3138,2/17/2018,Idaho,1225,79.0,Montana,1285,77.0,1.16
3139,2/17/2018,Illinois St.,1229,79.0,Northern Iowa,1320,75.0,1.36
3140,2/17/2018,Indiana St.,1232,72.0,Southern Illinois,1356,76.0,-0.1
3141,2/17/2018,Iowa,1234,82.0,Indiana,1231,84.0,0.63
3142,2/17/2018,Kansas,1242,77.0,West Virginia,1452,69.0,3.44
3143,2/17/2018,Kansas St.,1243,78.0,Iowa St.,1235,66.0,7.73
3144,2/17/2018,Kent St.,1245,78.0,Akron,1103,68.0,6.57
3145,2/17/2018,Kentucky,1246,81.0,Alabama,1104,71.0,3.56
3146,2/17/2018,LSU,1261,64.0,Missouri,1281,63.0,0.23
3147,2/17/2018,La Salle,1247,69.0,George Mason,1206,62.0,5.77
3148,2/17/2018,Louisiana Tech,1256,70.0,Middle Tenn St.,1292,87.0,-3.74
3149,2/17/2018,Louisiana-Lafayette,1418,100.0,Texas Arlington,1426,79.0,9.86
3150,2/17/2018,Louisiana-Monroe,1419,79.0,Texas St.,1402,71.0,2.67
3151,2/17/2018,Louisville,1257,76.0,North Carolina,1314,93.0,-0.03
3152,2/17/2018,Marist,1265,69.0,St. Peter's,1389,51.0,-2.63
3153,2/17/2018,Maryland,1268,61.0,Rutgers,1353,51.0,12.56
3154,2/17/2018,Mercer,1273,77.0,NC Greensboro,1422,74.0,-0.66
3155,2/17/2018,Miami-Florida,1274,55.0,Syracuse,1393,62.0,5.62
3156,2/17/2018,Mississippi St.,1280,79.0,Mississippi,1279,62.0,7.41
3157,2/17/2018,Murray St.,1293,75.0,Tennessee Tech,1399,65.0,14.72
3158,2/17/2018,NC Charlotte,1150,89.0,Texas San Antonio,1427,97.0,-4.57
3159,2/17/2018,NC Wilmington,1423,74.0,Charleston,1158,88.0,-3.48
3160,2/17/2018,North Dakota,1315,86.0,Northern Arizona,1319,81.0,10.36
3161,2/17/2018,North Dakota St.,1295,72.0,IPFW,1236,84.0,2.8
3162,2/17/2018,North Texas,1317,72.0,Marshall,1267,74.0,-0.93
3163,2/17/2018,Northeastern,1318,69.0,William & Mary,1456,67.0,7.91
3164,2/17/2018,Northern Colorado,1294,97.0,Southern Utah,1381,80.0,13.37
3165,2/17/2018,Northern Illinois,1296,75.0,Western Michigan,1444,67.0,-2.63
3166,2/17/2018,Northwestern,1321,60.0,Michigan St.,1277,65.0,-9.43
3167,2/17/2018,Ohio,1325,92.0,Miami-Ohio,1275,87.0,2.36
3168,2/17/2018,Oklahoma,1328,66.0,Texas,1400,77.0,5.07
3169,2/17/2018,Old Dominion,1330,82.0,UTEP,1431,33.0,17.97
3170,2/17/2018,Pacific,1334,68.0,Santa Clara,1365,72.0,8.96
3171,2/17/2018,Portland,1339,61.0,St. Mary's,1388,73.0,-15.82
3172,2/17/2018,Portland St.,1340,91.0,Idaho St.,1226,77.0,10.83
3173,2/17/2018,Rice,1349,66.0,Western Kentucky,1443,85.0,-13.26
3174,2/17/2018,Richmond,1350,66.0,Saint Louis,1387,72.0,0.71
3175,2/17/2018,SE Missouri St.,1369,79.0,SIU Edwardsville,1188,74.0,7.51
3176,2/17/2018,Samford,1359,79.0,Furman,1202,94.0,-8.9
3177,2/17/2018,San Diego,1360,75.0,BYU,1140,62.0,-4.11
3178,2/17/2018,San Diego St.,1361,94.0,UNLV,1424,56.0,3.32
3179,2/17/2018,San Francisco,1362,72.0,Loyola Marymount,1258,63.0,10.04
3180,2/17/2018,South Carolina,1376,84.0,Auburn,1120,75.0,-7.02
3181,2/17/2018,South Dakota,1377,79.0,Nebraska Omaha,1303,64.0,17.6
3182,2/17/2018,South Dakota St.,1355,82.0,Western Illinois,1442,62.0,17.49
3183,2/17/2018,Southern Miss,1379,69.0,UAB,1412,87.0,-2.62
3184,2/17/2018,St. Joseph's PA,1386,82.0,Duquesne,1182,75.0,7.44
3185,2/17/2018,TCU,1395,90.0,Oklahoma St.,1329,70.0,8.05
3186,2/17/2018,Tennessee St.,1398,59.0,Eastern Kentucky,1184,72.0,10.96
3187,2/17/2018,Tennessee-Martin,1404,57.0,Eastern Illinois,1183,64.0,1.32
3188,2/17/2018,Towson,1406,66.0,James Madison,1241,69.0,9.29
3189,2/17/2018,Tulane,1408,63.0,Memphis,1272,68.0,1.43
3190,2/17/2018,UC Santa Barbara,1364,54.0,UC Davis,1413,71.0,7.21
3191,2/17/2018,UCLA,1417,86.0,Oregon,1332,78.0,4.06
3192,2/17/2018,USC,1425,72.0,Oregon St.,1333,59.0,9.77
3193,2/17/2018,Utah St.,1429,87.0,Nevada,1305,93.0,-7.9
3194,2/17/2018,Valparaiso,1434,77.0,Bradley,1133,64.0,2.46
3195,2/17/2018,Vanderbilt,1435,71.0,Florida,1196,68.0,-2.73
3196,2/17/2018,Wake Forest,1448,84.0,North Carolina St.,1301,90.0,0.29
3197,2/17/2018,Washington,1449,82.0,Colorado,1160,59.0,3.82
3198,2/17/2018,Washington St.,1450,70.0,Utah,1428,77.0,-7.82
3199,2/17/2018,Western Carolina,1441,61.0,East Tennessee St.,1190,72.0,-11.68
3200,2/17/2018,Wyoming,1461,89.0,San Jose St.,1363,75.0,16.02
3201,2/17/2018,Xavier,1462,79.0,Villanova,1437,95.0,-0.12
3202,2/18/2018,California,1143,73.0,Stanford,1390,77.0,-6.03
3203,2/18/2018,Cincinnati,1153,72.0,Wichita St.,1455,76.0,6.86
3204,2/18/2018,Clemson,1155,57.0,Duke,1181,66.0,-2.9
3205,2/18/2018,Denver,1176,66.0,Oral Roberts,1331,65.0,6.43
3206,2/18/2018,East Carolina,1187,80.0,Connecticut,1163,84.0,-3.82
3207,2/18/2018,Evansville,1191,66.0,Loyola-Chicago,1260,76.0,-5.38
3208,2/18/2018,Florida St.,1199,88.0,Pittsburgh,1338,75.0,20.92
3209,2/18/2018,Illinois,1228,72.0,Nebraska,1304,66.0,-2.1
3210,2/18/2018,Manhattan,1264,82.0,Niagara,1310,72.0,1.68
3211,2/18/2018,Michigan,1276,74.0,Ohio St.,1326,62.0,2.72
3212,2/18/2018,Purdue,1345,76.0,Penn St.,1336,73.0,10.62
3213,2/18/2018,Rider,1351,83.0,Canisius,1145,82.0,3.75
3214,2/18/2018,SW Missouri St.,1283,63.0,Drake,1179,67.0,6.78
3215,2/18/2018,Seton Hall,1371,82.0,DePaul,1177,77.0,10.79
3216,2/18/2018,Siena,1373,89.0,Monmouth,1284,93.0,-2.98
3217,2/18/2018,Temple,1396,59.0,Houston,1222,80.0,-2.19
3218,2/18/2018,Tulsa,1409,73.0,South Florida,1378,61.0,16.2
3219,2/19/2018,Alabama St.,1106,82.0,Alcorn St.,1108,62.0,1.1
3220,2/19/2018,IUPUI,1237,74.0,Oakland,1324,67.0,-7.02
3221,2/19/2018,Illinois-Chicago,1227,94.0,Detroit,1178,87.0,9.91
3222,2/19/2018,Kansas,1242,104.0,Oklahoma,1328,74.0,9.1
3223,2/19/2018,NC Central,1300,83.0,Howard,1224,66.0,7.37
3224,2/19/2018,Northern Kentucky,1297,70.0,Youngstown St.,1464,51.0,19.81
3225,2/19/2018,Northwestern,1321,64.0,Maryland,1268,71.0,-0.92
3226,2/19/2018,Notre Dame,1323,74.0,Miami-Florida,1274,77.0,4.26
3227,2/19/2018,Wisconsin,1458,73.0,Minnesota,1278,63.0,5.23
3228,2/19/2018,Wright St.,1460,72.0,Cleveland St.,1156,63.0,14.78
3229,2/20/2018,Arkansas,1116,72.0,Kentucky,1246,87.0,3.3
3230,2/20/2018,Ball St.,1123,77.0,Northern Illinois,1296,68.0,9.72
3231,2/20/2018,Baylor,1124,60.0,West Virginia,1452,71.0,0.64
3232,2/20/2018,Bowling Green,1132,79.0,Akron,1103,81.0,6.53
3233,2/20/2018,Butler,1139,93.0,Creighton,1166,70.0,3.58
3234,2/20/2018,Dayton,1173,53.0,Saint Louis,1387,50.0,2.81
3235,2/20/2018,East Tennessee St.,1190,82.0,Citadel,1154,84.0,20.74
3236,2/20/2018,Eastern Michigan,1185,85.0,Toledo,1405,79.0,-0.3
3237,2/20/2018,Furman,1202,76.0,VMI,1440,54.0,20.86
3238,2/20/2018,LSU,1261,88.0,Vanderbilt,1435,78.0,5.16
3239,2/20/2018,La Salle,1247,93.0,Rhode Island,1348,95.0,-9.3
3240,2/20/2018,Mercer,1273,81.0,Western Carolina,1441,64.0,13.66
3241,2/20/2018,Miami-Ohio,1275,84.0,Buffalo,1138,81.0,-6.2
3242,2/20/2018,Michigan St.,1277,81.0,Illinois,1228,61.0,18.29
3243,2/20/2018,Missouri,1281,87.0,Mississippi,1279,90.0,10.47
3244,2/20/2018,Nebraska,1304,66.0,Indiana,1231,57.0,3.96
3245,2/20/2018,North Carolina St.,1301,82.0,Boston College,1130,66.0,7.39
3246,2/20/2018,Ohio,1325,88.0,Kent St.,1245,76.0,2.75
3247,2/20/2018,Ohio St.,1326,79.0,Rutgers,1353,52.0,15.16
3248,2/20/2018,Texas A&M,1401,81.0,Mississippi St.,1280,93.0,6.47
3249,2/20/2018,Valparaiso,1434,63.0,Northern Iowa,1320,68.0,3.14
3250,2/20/2018,Western Michigan,1444,83.0,Central Michigan,1141,81.0,4.64
3251,2/20/2018,Wofford,1459,66.0,NC Greensboro,1422,76.0,-1.94
3252,2/20/2018,Wyoming,1461,114.0,New Mexico,1307,119.0,3.33
3253,2/21/2018,Air Force,1102,56.0,San Diego St.,1361,67.0,-10.86
3254,2/21/2018,Auburn,1120,90.0,Alabama,1104,71.0,7.19
3255,2/21/2018,Cal Riverside,1415,69.0,Cal St. Fullerton,1168,65.0,-5.08
3256,2/21/2018,Colorado,1160,64.0,USC,1425,75.0,-4.21
3257,2/21/2018,Colorado St.,1161,54.0,Boise St.,1129,87.0,-9.16
3258,2/21/2018,Davidson,1172,76.0,Fordham,1200,52.0,17.96
3259,2/21/2018,Duke,1181,82.0,Louisville,1257,56.0,11.33
3260,2/21/2018,East Carolina,1187,58.0,SMU,1374,77.0,-9.88
3261,2/21/2018,George Washington,1203,103.0,Richmond,1350,77.0,2.76
3262,2/21/2018,Georgetown,1207,77.0,Xavier,1462,89.0,-6.06
3263,2/21/2018,Illinois St.,1229,89.0,Drake,1179,81.0,3.04
3264,2/21/2018,Indiana St.,1232,58.0,Evansville,1191,53.0,2.63
3265,2/21/2018,Iowa St.,1235,83.0,TCU,1395,89.0,-3.91
3266,2/21/2018,Kansas St.,1243,58.0,Texas,1400,48.0,2.95
3267,2/21/2018,Marquette,1266,85.0,St. John's,1385,73.0,5.77
3268,2/21/2018,Massachusetts,1269,78.0,VA Commonwealth,1433,82.0,-1.36
3269,2/21/2018,Minnesota,1278,86.0,Iowa,1234,82.0,2.98
3270,2/21/2018,Nevada,1305,80.0,San Jose St.,1363,67.0,26.19
3271,2/21/2018,Niagara,1310,88.0,Canisius,1145,95.0,-1.03
3272,2/21/2018,Oklahoma St.,1329,79.0,Texas Tech,1403,71.0,-5.2
3273,2/21/2018,Penn St.,1336,63.0,Michigan,1276,72.0,2.17
3274,2/21/2018,Pittsburgh,1338,57.0,Wake Forest,1448,63.0,-6.59
3275,2/21/2018,Providence,1344,47.0,Seton Hall,1371,56.0,0.14
3276,2/21/2018,SW Missouri St.,1283,78.0,Bradley,1133,82.0,5.11
3277,2/21/2018,Siena,1373,69.0,Fairfield,1193,70.0,-1.04
3278,2/21/2018,South Carolina,1376,66.0,Georgia,1208,57.0,2.0
3279,2/21/2018,Southern Illinois,1356,56.0,Loyola-Chicago,1260,75.0,-2.54
3280,2/21/2018,St. Bonaventure,1382,73.0,Duquesne,1182,67.0,14.15
3281,2/21/2018,St. Joseph's PA,1386,76.0,George Mason,1206,79.0,8.9
3282,2/21/2018,Syracuse,1393,74.0,North Carolina,1314,78.0,-3.3
3283,2/21/2018,Tennessee,1397,62.0,Florida,1196,57.0,5.06
3284,2/21/2018,Tulsa,1409,70.0,Central Florida,1416,61.0,1.76
3285,2/21/2018,UNLV,1424,64.0,Fresno St.,1201,77.0,1.38
3286,2/21/2018,Villanova,1437,93.0,DePaul,1177,62.0,21.09
3287,2/21/2018,Virginia,1438,65.0,Georgia Tech,1210,54.0,21.62
3288,2/21/2018,Virginia Tech,1439,65.0,Clemson,1155,58.0,1.53
3289,2/21/2018,Wichita St.,1455,93.0,Tulane,1408,86.0,20.1
3290,2/22/2018,Arkansas St.,1117,82.0,Appalachian St.,1111,79.0,-1.64
3291,2/22/2018,Arkansas-Little Rock,1114,60.0,Coastal Carolina,1157,65.0,-3.07
3292,2/22/2018,Cal Poly SLO,1142,90.0,CS Northridge,1169,86.0,5.54
3293,2/22/2018,California,1143,76.0,Washington St.,1450,78.0,1.76
3294,2/22/2018,Charleston,1158,79.0,Elon,1189,58.0,11.22
3295,2/22/2018,Cincinnati,1153,77.0,Connecticut,1163,52.0,20.85
3296,2/22/2018,Detroit,1178,49.0,Wisconsin-Milwaukee,1454,72.0,-1.07
3297,2/22/2018,Drexel,1180,85.0,Delaware,1174,83.0,2.93
3298,2/22/2018,Eastern Illinois,1183,66.0,Murray St.,1293,76.0,-10.55
3299,2/22/2018,Eastern Kentucky,1184,91.0,SE Missouri St.,1369,88.0,1.45
3300,2/22/2018,Fairleigh Dickinson,1192,82.0,St. Francis (PA),1384,90.0,-1.25
3301,2/22/2018,Florida Atlantic,1194,76.0,Rice,1349,79.0,7.34
3302,2/22/2018,Florida International,1198,69.0,North Texas,1317,68.0,-0.27
3303,2/22/2018,Hawaii,1218,74.0,Long Beach St.,1253,63.0,3.35
3304,2/22/2018,Idaho St.,1226,86.0,Idaho,1225,83.0,-6.29
3305,2/22/2018,Illinois,1228,86.0,Purdue,1345,93.0,-11.16
3306,2/22/2018,Jacksonville St.,1240,78.0,Belmont,1125,67.0,-3.56
3307,2/22/2018,James Madison,1241,61.0,Hofstra,1220,77.0,-1.06
3308,2/22/2018,Marshall,1267,79.0,Old Dominion,1330,84.0,-3.53
3309,2/22/2018,Memphis,1272,91.0,Houston,1222,85.0,-8.24
3310,2/22/2018,Monmouth,1284,91.0,Rider,1351,77.0,-1.07
3311,2/22/2018,Morehead St.,1287,70.0,Tennessee-Martin,1404,53.0,2.92
3312,2/22/2018,Mount St. Marys,1291,72.0,Robert Morris,1352,53.0,3.56
3313,2/22/2018,NC Asheville,1421,89.0,Winthrop,1457,75.0,-0.21
3314,2/22/2018,Nebraska Omaha,1303,75.0,Oral Roberts,1331,83.0,3.22
3315,2/22/2018,Northeastern,1318,80.0,Towson,1406,75.0,5.63
3316,2/22/2018,Northern Arizona,1319,58.0,CS Sacramento,1170,53.0,-1.86
3317,2/22/2018,Northwestern,1321,64.0,Wisconsin,1458,70.0,3.53
3318,2/22/2018,Oakland,1324,90.0,Wisconsin-Green Bay,1453,96.0,11.84
3319,2/22/2018,Oregon,1332,75.0,Arizona St.,1113,68.0,1.56
3320,2/22/2018,Oregon St.,1333,65.0,Arizona,1112,75.0,-6.79
3321,2/22/2018,Pacific,1334,74.0,San Francisco,1362,84.0,1.34
3322,2/22/2018,Portland,1339,60.0,BYU,1140,72.0,-9.26
3323,2/22/2018,SIU Edwardsville,1188,82.0,Austin Peay,1122,86.0,-4.22
3324,2/22/2018,San Diego,1360,72.0,Gonzaga,1211,77.0,-12.45
3325,2/22/2018,Santa Clara,1365,64.0,Loyola Marymount,1258,65.0,3.91
3326,2/22/2018,South Alabama,1375,62.0,Louisiana-Monroe,1419,66.0,2.7
3327,2/22/2018,South Dakota St.,1355,76.0,South Dakota,1377,72.0,2.11
3328,2/22/2018,Southern Utah,1381,91.0,Portland St.,1340,96.0,-5.99
3329,2/22/2018,St. Mary's,1388,75.0,Pepperdine,1337,61.0,25.05
3330,2/22/2018,Stanford,1390,94.0,Washington,1449,78.0,3.5
3331,2/22/2018,Tennessee Tech,1399,69.0,Tennessee St.,1398,64.0,2.42
3332,2/22/2018,Texas Arlington,1426,83.0,Georgia Southern,1204,63.0,3.22
3333,2/22/2018,Texas San Antonio,1427,64.0,Southern Miss,1379,56.0,6.92
3334,2/22/2018,Texas St.,1402,50.0,Georgia St.,1209,77.0,-3.31
3335,2/22/2018,Troy St.,1407,76.0,Louisiana-Lafayette,1418,81.0,-7.43
3336,2/22/2018,UC Irvine,1414,69.0,UC Santa Barbara,1364,49.0,1.75
3337,2/22/2018,UTEP,1431,74.0,Louisiana Tech,1256,72.0,-5.22
3338,2/22/2018,Utah,1428,84.0,UCLA,1417,78.0,2.27
3339,2/22/2018,Weber St.,1451,70.0,Eastern Washington,1186,75.0,6.08
3340,2/22/2018,Western Illinois,1442,82.0,North Dakota St.,1295,74.0,-2.86
3341,2/22/2018,Western Kentucky,1443,93.0,NC Charlotte,1150,55.0,20.8
3342,2/22/2018,William & Mary,1456,96.0,NC Wilmington,1423,83.0,6.82
3343,2/23/2018,Ball St.,1123,80.0,Western Michigan,1444,87.0,5.55
